Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
15181	Nimbus Boots+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15182	209	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_DODGE	2	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15182	Nimbus Boots+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15183	210	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	7	APPLY_DODGE	3	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15183	Nimbus Boots+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15184	211	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_DODGE	4	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15184	Nimbus Boots+4	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	15185	212	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	9	APPLY_DODGE	5	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15185	Nimbus Boots+5	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15186	213	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	12	APPLY_DODGE	6	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15186	Nimbus Boots+6	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	15187	214	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	15	APPLY_DODGE	7	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15187	Nimbus Boots+7	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	300000	300000	15188	215	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	18	APPLY_DODGE	8	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15188	Nimbus Boots+8	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	15189	216	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	20	APPLY_DODGE	9	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15189	Nimbus Boots+9	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	700000	700000	15390	530	15	LEVEL	51	LIMIT_NONE	0	APPLY_MOV_SPEED	25	APPLY_DODGE	10	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15200	Phoenix Shoes+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15201	208	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_BLOCK	1	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15201	Phoenix Shoes+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15202	209	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_BLOCK	2	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15202	Phoenix Shoes+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15203	210	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	7	APPLY_BLOCK	3	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15203	Phoenix Shoes+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15204	211	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_BLOCK	4	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15204	Phoenix Shoes+4	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	15205	212	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	9	APPLY_BLOCK	5	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15205	Phoenix Shoes+5	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15206	213	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	12	APPLY_BLOCK	6	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15206	Phoenix Shoes+6	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	15207	214	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	15	APPLY_BLOCK	7	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15207	Phoenix Shoes+7	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	300000	300000	15208	215	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	18	APPLY_BLOCK	8	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15208	Phoenix Shoes+8	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	15209	216	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	20	APPLY_BLOCK	9	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15209	Phoenix Shoes+9	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	700000	700000	15410	530	15	LEVEL	55	LIMIT_NONE	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	10	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15220	Fire Bird Shoes+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15221	208	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	5	APPLY_DEF_GRADE_BONUS	1	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15221	Fire Bird Shoes+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15222	209	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	6	APPLY_DEF_GRADE_BONUS	2	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15222	Fire Bird Shoes+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15223	210	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	7	APPLY_DEF_GRADE_BONUS	3	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15223	Fire Bird Shoes+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15224	211	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	8	APPLY_DEF_GRADE_BONUS	4	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15224	Fire Bird Shoes+4	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	15225	212	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	9	APPLY_DEF_GRADE_BONUS	5	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15225	Fire Bird Shoes+5	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15226	213	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	12	APPLY_DEF_GRADE_BONUS	6	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15226	Fire Bird Shoes+6	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	15227	214	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	15	APPLY_DEF_GRADE_BONUS	7	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15227	Fire Bird Shoes+7	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	300000	300000	15228	215	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	18	APPLY_DEF_GRADE_BONUS	8	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15228	Fire Bird Shoes+8	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	15229	216	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	20	APPLY_DEF_GRADE_BONUS	9	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15229	Fire Bird Shoes+9	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	700000	700000	15430	530	15	LEVEL	59	LIMIT_NONE	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	10	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15240	Dragon Skin Shoes+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	2000	2000	15241	208	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15241	Dragon Skin Shoes+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	2500	2500	15242	209	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15242	Dragon Skin Shoes+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15243	210	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15243	Dragon Skin Shoes+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15244	211	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15244	Dragon Skin Shoes+4	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15245	212	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15245	Dragon Skin Shoes+5	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15246	213	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15246	Dragon Skin Shoes+6	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	15247	214	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15247	Dragon Skin Shoes+7	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	15248	215	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15248	Dragon Skin Shoes+8	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	15249	216	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15249	Dragon Skin Shoes+9	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	0	0	5	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15370	Euphoria Shoes+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15371	208	15	LEVEL	65	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	11	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15371	Euphoria Shoes+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15372	209	15	LEVEL	66	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	12	APPLY_NONE	0	0	6	0	0	0	0	0	0	0
15372	Euphoria Shoes+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15373	210	15	LEVEL	67	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	13	APPLY_NONE	0	0	6	0	0	0	0	0	0	0
15373	Euphoria Shoes+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15374	211	15	LEVEL	68	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	14	APPLY_NONE	0	0	7	0	0	0	0	0	0	0
15374	Euphoria Shoes+4	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	64000	64000	15375	400	15	LEVEL	69	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	15	APPLY_NONE	0	0	7	0	0	0	0	0	0	0
15375	Euphoria Shoes+5	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	120000	120000	15376	401	15	LEVEL	70	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	16	APPLY_NONE	0	0	8	0	0	0	0	0	0	0
15376	Euphoria Shoes+6	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	250000	250000	15377	214	15	LEVEL	71	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	17	APPLY_NONE	0	0	8	0	0	0	0	0	0	0
15377	Euphoria Shoes+7	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	300000	300000	15378	215	15	LEVEL	72	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	18	APPLY_NONE	0	0	9	0	0	0	0	0	0	0
15378	Euphoria Shoes+8	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	500000	500000	15379	216	15	LEVEL	73	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	19	APPLY_NONE	0	0	9	0	0	0	0	0	0	0
15379	Euphoria Shoes+9	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	700000	700000	0	0	15	LEVEL	75	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_CAST_SPEED	20	APPLY_NONE	0	0	10	0	0	0	0	0	0	0
15390	Glory Boots+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15391	208	15	LEVEL	65	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	11	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15391	Glory Boots+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15392	209	15	LEVEL	66	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	12	APPLY_NONE	0	0	6	0	0	0	0	0	0	0
15392	Glory Boots+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15393	210	15	LEVEL	67	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	13	APPLY_NONE	0	0	6	0	0	0	0	0	0	0
15393	Glory Boots+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15394	211	15	LEVEL	68	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	14	APPLY_NONE	0	0	7	0	0	0	0	0	0	0
15394	Glory Boots+4	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	64000	64000	15395	400	15	LEVEL	69	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	15	APPLY_NONE	0	0	7	0	0	0	0	0	0	0
15395	Glory Boots+5	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	120000	120000	15396	401	15	LEVEL	70	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	16	APPLY_NONE	0	0	8	0	0	0	0	0	0	0
15396	Glory Boots+6	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	250000	250000	15397	214	15	LEVEL	71	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	17	APPLY_NONE	0	0	8	0	0	0	0	0	0	0
15397	Glory Boots+7	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	300000	300000	15398	215	15	LEVEL	72	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	18	APPLY_NONE	0	0	9	0	0	0	0	0	0	0
15398	Glory Boots+8	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	500000	500000	15399	216	15	LEVEL	73	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	19	APPLY_NONE	0	0	9	0	0	0	0	0	0	0
15399	Glory Boots+9	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	700000	700000	0	0	15	LEVEL	75	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DODGE	20	APPLY_NONE	0	0	10	0	0	0	0	0	0	0
15410	Qilin Shoes+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15411	208	15	LEVEL	65	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	11	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15411	Qilin Shoes+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15412	209	15	LEVEL	66	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	12	APPLY_NONE	0	0	6	0	0	0	0	0	0	0
15412	Qilin Shoes+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15413	210	15	LEVEL	67	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	13	APPLY_NONE	0	0	6	0	0	0	0	0	0	0
15413	Qilin Shoes+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15414	211	15	LEVEL	68	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	14	APPLY_NONE	0	0	7	0	0	0	0	0	0	0
15414	Qilin Shoes+4	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	64000	64000	15415	400	15	LEVEL	69	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	15	APPLY_NONE	0	0	7	0	0	0	0	0	0	0
15415	Qilin Shoes+5	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	120000	120000	15416	401	15	LEVEL	70	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	16	APPLY_NONE	0	0	8	0	0	0	0	0	0	0
15416	Qilin Shoes+6	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	250000	250000	15417	214	15	LEVEL	71	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	17	APPLY_NONE	0	0	8	0	0	0	0	0	0	0
15417	Qilin Shoes+7	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	300000	300000	15418	215	15	LEVEL	72	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	18	APPLY_NONE	0	0	9	0	0	0	0	0	0	0
15418	Qilin Shoes+8	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	500000	500000	15419	216	15	LEVEL	73	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	19	APPLY_NONE	0	0	9	0	0	0	0	0	0	0
15419	Qilin Shoes+9	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	700000	700000	0	0	15	LEVEL	75	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_BLOCK	20	APPLY_NONE	0	0	10	0	0	0	0	0	0	0
15430	Kingfisher Shoes+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	15431	208	15	LEVEL	65	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	11	APPLY_NONE	0	0	5	0	0	0	0	0	0	0
15431	Kingfisher Shoes+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	15432	209	15	LEVEL	66	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	12	APPLY_NONE	0	0	6	0	0	0	0	0	0	0
15432	Kingfisher Shoes+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	15433	210	15	LEVEL	67	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	13	APPLY_NONE	0	0	6	0	0	0	0	0	0	0
15433	Kingfisher Shoes+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	15434	211	15	LEVEL	68	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	14	APPLY_NONE	0	0	7	0	0	0	0	0	0	0
15434	Kingfisher Shoes+4	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	64000	64000	15435	400	15	LEVEL	69	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	15	APPLY_NONE	0	0	7	0	0	0	0	0	0	0
15435	Kingfisher Shoes+5	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	120000	120000	15436	401	15	LEVEL	70	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	16	APPLY_NONE	0	0	8	0	0	0	0	0	0	0
15436	Kingfisher Shoes+6	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	250000	250000	15437	214	15	LEVEL	71	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	17	APPLY_NONE	0	0	8	0	0	0	0	0	0	0
15437	Kingfisher Shoes+7	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	300000	300000	15438	215	15	LEVEL	72	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	18	APPLY_NONE	0	0	9	0	0	0	0	0	0	0
15438	Kingfisher Shoes+8	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	500000	500000	15439	216	15	LEVEL	73	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	19	APPLY_NONE	0	0	9	0	0	0	0	0	0	0
15439	Kingfisher Shoes+9	ITEM_ARMOR	ARMOR_FOOTS	1	ANTI_SELL	NONE	WEAR_FOOTS	NONE	700000	700000	0	0	15	LEVEL	75	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_DEF_GRADE_BONUS	20	APPLY_NONE	0	0	10	0	0	0	0	0	0	0
15440	Fire Shoes+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	ITEM_TUNABLE	WEAR_FOOTS	NONE	4000	4000	15441	421	15	LEVEL	80	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	2	APPLY_NONE	0	0	17	0	0	0	0	0	0	0
15441	Fire Shoes+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	ITEM_TUNABLE	WEAR_FOOTS	NONE	8000	8000	15442	422	15	LEVEL	81	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	3	APPLY_NONE	0	0	19	0	0	0	0	0	0	0
15442	Fire Shoes+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	ITEM_TUNABLE	WEAR_FOOTS	NONE	16000	16000	15443	423	15	LEVEL	82	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	3	APPLY_NONE	0	0	20	0	0	0	0	0	0	0
15443	Fire Shoes+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	ITEM_TUNABLE	WEAR_FOOTS	NONE	32000	32000	15444	424	15	LEVEL	83	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	4	APPLY_NONE	0	0	22	0	0	0	0	0	0	0
15444	Fire Shoes+4	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	ITEM_TUNABLE	WEAR_FOOTS	NONE	64000	64000	15445	425	15	LEVEL	84	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	5	APPLY_NONE	0	0	23	0	0	0	0	0	0	0
15445	Fire Shoes+5	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	ITEM_TUNABLE	WEAR_FOOTS	NONE	120000	120000	15446	426	15	LEVEL	85	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	6	APPLY_NONE	0	0	25	0	0	0	0	0	0	0
15446	Fire Shoes+6	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	ITEM_TUNABLE	WEAR_FOOTS	NONE	250000	250000	15447	427	15	LEVEL	86	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	7	APPLY_NONE	0	0	26	0	0	0	0	0	0	0
15447	Fire Shoes+7	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	ITEM_TUNABLE	WEAR_FOOTS	NONE	300000	300000	15448	428	15	LEVEL	87	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	8	APPLY_NONE	0	0	28	0	0	0	0	0	0	0
15448	Fire Shoes+8	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	ITEM_TUNABLE	WEAR_FOOTS	NONE	500000	500000	15449	429	15	LEVEL	88	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	9	APPLY_NONE	0	0	29	0	0	0	0	0	0	0
